db_id,ground_truth_sql,generated_sql,exact_match,execution_match
battle_death,select count(*) from ship where disposition_of_ship  =  'captured',SELECT COUNT(*) FROM ship WHERE disposition_of_ship = 'Captured',True,True
battle_death,"select name ,  tonnage from ship order by name desc","SELECT name, tonnage FROM ship ORDER BY name DESC;",True,True
battle_death,"select name ,  date from battle","SELECT name, date, result FROM battle",False,False
battle_death,"select max(killed) ,  min(killed) from death","SELECT MIN(killed) as min_death_toll, MAX(killed) as max_death_toll FROM death;",False,False
battle_death,select avg(injured) from death,SELECT AVG(injured) as avg_injuries FROM death;,False,True
battle_death,"select t1.killed ,  t1.injured from death as t1 join ship as t2 on t1.caused_by_ship_id  =  t2.id where t2.tonnage  =  't'","SELECT id, note, killed, injured FROM death WHERE caused_by_ship_id IN ( SELECT id FROM ship WHERE tonnage = 't' );",False,False
battle_death,"select name ,  result from battle where bulgarian_commander != 'boril'","SELECT name, result FROM battle WHERE bulgarian_commander <> 'Boril';",False,True
battle_death,"select distinct t1.id ,  t1.name from battle as t1 join ship as t2 on t1.id  =  t2.lost_in_battle where t2.ship_type  =  'brig'","SELECT b.id, b.name FROM battle b JOIN ship s ON b.id = s.lost_in_battle WHERE s.ship_type = 'Brig'",False,True
battle_death,"select t1.id ,  t1.name from battle as t1 join ship as t2 on t1.id  =  t2.lost_in_battle join death as t3 on t2.id  =  t3.caused_by_ship_id group by t1.id having sum(t3.killed)  >  10","SELECT id, name FROM battle WHERE ( (SELECT SUM(killed + injured) FROM death WHERE battle.id = death.battle_id) > 10 )",False,False
battle_death,"select t2.id ,  t2.name from death as t1 join ship as t2 on t1.caused_by_ship_id  =  t2.id group by t2.id order by count(*) desc limit 1","SELECT ship.id, ship.name, SUM(death.injured) as total_injuries FROM ship JOIN death ON ship.id = death.caused_by_ship_id GROUP BY ship.id, ship.name ORDER BY total_injuries DESC LIMIT 1;",False,False
battle_death,select name from battle where bulgarian_commander  =  'kaloyan' and latin_commander  =  'baldwin i',SELECT name FROM battle WHERE (bulgarian_commander = 'Kaloyan' AND latin_commander = 'Baldwin I') OR (bulgarian_commander = 'Baldwin I' AND latin_commander = 'Kaloyan') GROUP BY name HAVING COUNT(*) > 0;,False,True
battle_death,select count(distinct result) from battle,SELECT DISTINCT result FROM battle;,False,False
battle_death,select count(*) from battle where id not in ( select lost_in_battle from ship where tonnage  =  '225' );,SELECT COUNT(*) FROM battle WHERE NOT EXISTS (SELECT 1 FROM ship WHERE battle.id = ship.lost_in_battle AND ship.tonnage = '225'),False,True
battle_death,"select t1.name ,  t1.date from battle as t1 join ship as t2 on t1.id  =  t2.lost_in_battle where t2.name  =  'lettice' intersect select t1.name ,  t1.date from battle as t1 join ship as t2 on t1.id  =  t2.lost_in_battle where t2.name  =  'hms atalanta'","SELECT name, date FROM battle WHERE id IN ( SELECT id FROM ship WHERE name IN ('Lettice', 'HMS Atalanta') AND disposition_of_ship = 'Lost' );",False,True
battle_death,"select name ,  result ,  bulgarian_commander from battle except select t1.name ,  t1.result ,  t1.bulgarian_commander from battle as t1 join ship as t2 on t1.id  =  t2.lost_in_battle where t2.location  =  'english channel'","SELECT name, result, bulgarian_commander FROM battle WHERE id NOT IN ( SELECT battle_id FROM ship WHERE location = 'English Channel' AND lost_in_battle IS NULL )",False,False
battle_death,select note from death where note like '%east%',SELECT note FROM death WHERE note LIKE '%East %';,False,True
car_1,select count(*) from continents;,SELECT COUNT(*) FROM continents,True,True
car_1,select count(*) from continents;,SELECT COUNT(*) FROM continents,True,True
car_1,"select t1.contid ,  t1.continent ,  count(*) from continents as t1 join countries as t2 on t1.contid  =  t2.continent group by t1.contid;","SELECT c.ContId, c.Continent, COUNT(*) as CountryCount FROM continents c JOIN countries co ON c.ContId = co.Continent GROUP BY c.ContId, c.Continent Output: [{""ContId"": 1, ""Continent"": ""Asia"", ""CountryCount"": 48}, {""ContId"": 2, ""Continent"": ""Africa"", ""CountryCount"": 54}, {""ContId"": 3, ""Continent"": ""Europe"", ""CountryCount"": 44}, {""ContId"": 4, ""Continent"": ""North America"", ""CountryCount"": 23}, {""ContId"": 5, ""Continent"": ""South America"", ""CountryCount"": 12}, {""ContId"": 6, ""Continent"": ""Australia"", ""CountryCount"": 14}]",False,False
car_1,"select t1.contid ,  t1.continent ,  count(*) from continents as t1 join countries as t2 on t1.contid  =  t2.continent group by t1.contid;","SELECT continents.ContId, continents.Continent, COUNT(*) as CountryCount FROM continents JOIN countries ON continents.ContId = countries.Continent GROUP BY continents.ContId, continents.Continent",False,True
car_1,select count(*) from countries;,SELECT COUNT(*) FROM countries,True,True
car_1,select count(*) from countries;,SELECT COUNT(*) FROM countries,True,True
car_1,"select t1.fullname ,  t1.id ,  count(*) from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker group by t1.id;","SELECT c.FullName as maker_full_name, cm.Model, COUNT(*) as num_models FROM car_makers c JOIN model_list ml ON c.Id = ml.Maker GROUP BY cm.Model ORDER BY num_models DESC",False,False
car_1,"select t1.fullname ,  t1.id ,  count(*) from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker group by t1.id;","SELECT c.Id, c.FullName, COUNT(*) as NumModels FROM car_makers c GROUP BY c.Id, c.FullName;",False,False
car_1,select t1.model from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id order by t2.horsepower asc limit 1;,SELECT Model FROM car_names JOIN cars_data ON car_names.MakeId = cars_data.Id ORDER BY Horsepower ASC LIMIT 1,False,True
car_1,select t1.model from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id order by t2.horsepower asc limit 1;,SELECT Model FROM car_names JOIN cars_data ON car_names.MakeId = cars_data.Id ORDER BY Horsepower ASC LIMIT 1;,False,True
car_1,select t1.model from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id where t2.weight  <  (select avg(weight) from cars_data),SELECT Model FROM cars_data WHERE Weight < ( SELECT AVG(Weight) FROM cars_data ),False,False
car_1,select t1.model from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id where t2.weight  <  (select avg(weight) from cars_data),"SELECT c.Make, c.Model FROM cars_data c JOIN car_names n ON c.Id = n.MakeId WHERE Weight < ( SELECT AVG(Weight) FROM cars_data )",False,False
car_1,select distinct t1.maker from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker join car_names as t3 on t2.model  =  t3.model join cars_data as t4 on t3.makeid  =  t4.id where t4.year  =  '1970';,- `car_names`: This table is used to join the `car_makers` table using the `Country` column. - `cars_data`: This table is used to filter the results based on the year 1970. - `model_list`: This table is used to join the `car_names` table using the `ModelId` column. - `car_makers`: This table is used to get the name of the car maker based on the country information. The `DISTINCT` keyword is used to return unique values of the `Maker` column. The `JOIN` statements are used to combine the data from multiple tables based on their relationships. The `WHERE` clause is used to filter the results based on the year 1970.,False,False
car_1,select distinct t1.maker from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker join car_names as t3 on t2.model  =  t3.model join cars_data as t4 on t3.makeid  =  t4.id where t4.year  =  '1970';,SELECT DISTINCT Make FROM cars_data WHERE Year = 1970;,False,False
car_1,"select t2.make ,  t1.year from cars_data as t1 join car_names as t2 on t1.id  =  t2.makeid where t1.year  =  (select min(year) from cars_data);","SELECT m.Maker, c.Year FROM car_names c JOIN cars_data cd ON c.Id = cd.Id JOIN model_list m ON cd.ModelId = m.ModelId WHERE Year = (SELECT MIN(Year) FROM cars_data);",False,False
car_1,"select t2.make ,  t1.year from cars_data as t1 join car_names as t2 on t1.id  =  t2.makeid where t1.year  =  (select min(year) from cars_data);","SELECT Make, MIN(Year) FROM cars_data GROUP BY Make ORDER BY MIN(Year) LIMIT 1;",False,False
car_1,select distinct t1.model from model_list as t1 join car_names as t2 on t1.model  =  t2.model join cars_data as t3 on t2.makeid  =  t3.id where t3.year  >  1980;,SELECT DISTINCT Model FROM cars_data WHERE Year > 1980;,False,False
car_1,select distinct t1.model from model_list as t1 join car_names as t2 on t1.model  =  t2.model join cars_data as t3 on t2.makeid  =  t3.id where t3.year  >  1980;,SELECT m.Model FROM model_list m INNER JOIN car_names c ON m.ModelId = c.ModelId INNER JOIN cars_data cd ON c.MakeId = cd.Id WHERE cd.Year > 1980 ORDER BY m.Model,False,False
car_1,"select t1.continent ,  count(*) from continents as t1 join countries as t2 on t1.contid  =  t2.continent join car_makers as t3 on t2.countryid  =  t3.country group by t1.continent;","SELECT continents.Continent, COUNT(*) as NumMakers FROM car_makers JOIN countries ON car_makers.Country = countries.CountryId JOIN continents ON countries.ContinentId = continents.ContId GROUP BY continents.Continent ORDER BY continents.Continent",False,False
car_1,"select t1.continent ,  count(*) from continents as t1 join countries as t2 on t1.contid  =  t2.continent join car_makers as t3 on t2.countryid  =  t3.country group by t1.continent;","SELECT c.Continent, COUNT(*) as NumMakers FROM continents c JOIN countries co ON c.ContId = co.Continent JOIN car_makers cm ON co.CountryId = cm.CountryId GROUP BY c.Continent;",False,False
car_1,select t2.countryname from car_makers as t1 join countries as t2 on t1.country  =  t2.countryid group by t1.country order by count(*) desc limit 1;,SELECT countries.CountryName FROM countries JOIN car_makers ON countries.CountryId = car_makers.Country GROUP BY countries.CountryName ORDER BY COUNT(*) DESC LIMIT 1,False,True
car_1,select t2.countryname from car_makers as t1 join countries as t2 on t1.country  =  t2.countryid group by t1.country order by count(*) desc limit 1;,"SELECT countries.CountryName FROM countries JOIN (SELECT count(*) as num_makers, car_makers.Country FROM car_makers GROUP BY Country ORDER BY num_makers DESC LIMIT 1) as top_makers ON countries.CountryId = top_makers.Country",False,True
car_1,"select count(*) ,  t2.fullname from model_list as t1 join car_makers as t2 on t1.maker  =  t2.id group by t2.id;","SELECT COUNT(*) as NumModels, car_makers.FullName FROM car_makers JOIN model_list ON car_makers.Id = model_list.Maker GROUP BY car_makers.Id, car_makers.FullName ORDER BY car_makers.FullName",False,False
car_1,"select count(*) ,  t2.fullname ,  t2.id from model_list as t1 join car_makers as t2 on t1.maker  =  t2.id group by t2.id;","SELECT m.Id, m.FullName, COUNT(*) as NumModels FROM car_makers m JOIN model_list ml ON m.Id = ml.Maker GROUP BY m.Id, m.FullName;",False,False
car_1,select t1.accelerate from cars_data as t1 join car_names as t2 on t1.id  =  t2.makeid where t2.make  =  'amc hornet sportabout (sw)';,SELECT Accelerate FROM cars_data WHERE Make = 'amc' AND Model = 'hornet sportabout ( sw )';,False,False
car_1,select t1.accelerate from cars_data as t1 join car_names as t2 on t1.id  =  t2.makeid where t2.make  =  'amc hornet sportabout (sw)';,SELECT Accelerate FROM cars_data WHERE Model = 'amc hornet sportabout sw';,False,False
car_1,select count(*) from car_makers as t1 join countries as t2 on t1.country  =  t2.countryid where t2.countryname  =  'france';,SELECT COUNT(*) FROM car_makers WHERE Country = 'France',False,False
car_1,select count(*) from car_makers as t1 join countries as t2 on t1.country  =  t2.countryid where t2.countryname  =  'france';,SELECT COUNT(*) FROM car_makers WHERE Country = 'France',False,False
car_1,select count(*) from model_list as t1 join car_makers as t2 on t1.maker  =  t2.id join countries as t3 on t2.country  =  t3.countryid where t3.countryname  =  'usa';,SELECT COUNT(*) FROM cars_data WHERE Country = (SELECT CountryName FROM countries WHERE Continent = 'North America' AND CountryName = 'United States');,False,False
car_1,select count(*) from model_list as t1 join car_makers as t2 on t1.maker  =  t2.id join countries as t3 on t2.country  =  t3.countryid where t3.countryname  =  'usa';,SELECT COUNT(*) FROM car_names WHERE Country = 'United States';,False,False
car_1,select avg(mpg) from cars_data where cylinders  =  4;,SELECT AVG(cars_data.MPG) as avg_mpg FROM cars_data WHERE cars_data.Cylinders = 4;,False,True
car_1,select avg(mpg) from cars_data where cylinders  =  4;,SELECT AVG(cars_data.MPG) as avg_mpg_4_cylinders FROM cars_data WHERE cars_data.Cylinders = 4;,False,True
car_1,select min(weight) from cars_data where cylinders  =  8 and year  =  1974,SELECT Weight FROM cars_data WHERE Cylinders = 8 AND Year = 1974 ORDER BY Weight ASC LIMIT 1;,False,True
car_1,select min(weight) from cars_data where cylinders  =  8 and year  =  1974,SELECT Min(Weight) FROM cars_data WHERE Cylinders = 8 AND Year = 1974;,True,True
car_1,"select maker ,  model from model_list;","SELECT m.Maker, m.FullName, c.Model FROM car_makers m JOIN model_list c ON m.Id = c.Maker;",False,False
car_1,"select maker ,  model from model_list;","SELECT m.Maker, m.FullName, c.Model FROM car_makers m JOIN model_list c ON m.Id = c.Maker;",False,False
car_1,"select t1.countryname ,  t1.countryid from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country group by t1.countryid having count(*)  >=  1;","SELECT c.CountryName, c.CountryId FROM countries c JOIN car_makers m ON c.CountryId = m.Country GROUP BY c.CountryName, c.CountryId HAVING COUNT(*) > 0 ORDER BY c.CountryName;",False,False
car_1,"select t1.countryname ,  t1.countryid from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country group by t1.countryid having count(*)  >=  1;","SELECT countries.CountryName, countries.CountryId FROM countries JOIN car_makers ON countries.CountryId = car_makers.Country GROUP BY countries.CountryName, countries.CountryId HAVING COUNT(*) > 0;",False,False
car_1,select count(*) from cars_data where horsepower  >  150;,SELECT COUNT(*) FROM cars_data WHERE Horsepower > '150';,False,True
car_1,select count(*) from cars_data where horsepower  >  150;,SELECT COUNT(*) FROM cars_data WHERE Horsepower > '150';,False,True
car_1,"select avg(weight) ,  year from cars_data group by year;","SELECT Year, AVG(Weight) as AvgWeight FROM cars_data GROUP BY Year",False,False
car_1,"select avg(weight) ,  year from cars_data group by year;","SELECT Year, AVG(Weight) as AvgWeight, AVG(Year) as AvgYear FROM cars_data GROUP BY Year ORDER BY Year;",False,False
car_1,select t1.countryname from countries as t1 join continents as t2 on t1.continent  =  t2.contid join car_makers as t3 on t1.countryid  =  t3.country where t2.continent  =  'europe' group by t1.countryname having count(*)  >=  3;,"SELECT c.Name as CountryName, cm.Maker FROM countries c JOIN car_makers cm ON c.CountryId = cm.Country GROUP BY c.Name, cm.Maker HAVING (SELECT COUNT(*) FROM car_makers cm2 WHERE cm2.Country = c.Name) >= 3 ORDER BY CountryName;",False,False
